Ticker,Ex-Div Date,Dividend,Price on Ex-Date,Annualized Yield %,Frequency,Source
HTAE.TO,2023-01-30,0.106,8.154,15.6,monthly,yfinance
HTAE.TO,2023-02-27,0.106,8.197,15.518,monthly,yfinance
HTAE.TO,2023-03-30,0.106,9.148,13.904,monthly,yfinance
HTAE.TO,2023-04-27,0.106,9.039,14.073,monthly,yfinance
HTAE.TO,2023-05-30,0.106,10.294,12.357,monthly,yfinance
HTAE.TO,2023-06-29,0.106,10.512,12.1,monthly,yfinance
HTAE.TO,2023-07-28,0.106,11.179,11.379,monthly,yfinance
HTAE.TO,2023-08-30,0.106,10.895,11.675,monthly,yfinance
HTAE.TO,2023-09-28,0.13,10.274,15.184,monthly,yfinance
HTAE.TO,2023-10-30,0.13,10.039,15.54,monthly,yfinance
HTAE.TO,2023-11-29,0.13,11.649,13.391,monthly,yfinance
HTAE.TO,2023-12-28,0.13,12.299,12.684,monthly,yfinance
HTAE.TO,2024-01-30,0.13,13.291,11.738,monthly,yfinance
HTAE.TO,2024-02-28,0.13,13.604,11.468,monthly,yfinance
HTAE.TO,2024-03-27,0.13,14.218,10.972,monthly,yfinance
HTAE.TO,2024-04-29,0.13,13.546,11.516,monthly,yfinance
HTAE.TO,2024-05-31,0.13,13.838,11.274,monthly,yfinance
HTAE.TO,2024-06-28,0.13,15.444,10.101,monthly,yfinance
HTAE.TO,2024-07-31,0.15,14.735,12.215,monthly,yfinance
HTAE.TO,2024-08-30,0.15,14.969,12.025,monthly,yfinance
HTAE.TO,2024-09-27,0.15,15.426,11.669,monthly,yfinance
HTAE.TO,2024-10-31,0.15,15.304,11.762,monthly,yfinance
HTAE.TO,2024-11-29,0.15,16.21,11.104,monthly,yfinance
HTAE.TO,2024-12-31,0.16,15.721,12.213,monthly,yfinance
HTAE.TO,2025-01-31,0.16,16.018,11.987,monthly,yfinance
HTAE.TO,2025-02-28,0.16,15.212,12.622,monthly,yfinance
HTAE.TO,2025-03-31,0.16,13.717,13.997,monthly,yfinance
HTAE.TO,2025-04-30,0.16,13.492,14.231,monthly,yfinance
HTAE.TO,2025-05-30,0.16,14.802,12.971,monthly,yfinance
HTAE.TO,2025-06-30,0.16,16.339,11.751,monthly,yfinance
HTAE.TO,2025-07-31,0.16,16.52,11.622,monthly,yfinance
HUBL.TO,2018-07-30,0.083,11.046,9.017,monthly,yfinance
HUBL.TO,2018-08-30,0.083,11.19,8.901,monthly,yfinance
HUBL.TO,2018-09-27,0.083,10.681,9.325,monthly,yfinance
HUBL.TO,2018-10-30,0.083,9.889,10.072,monthly,yfinance
HUBL.TO,2018-11-29,0.083,10.179,9.785,monthly,yfinance
HUBL.TO,2018-12-28,0.083,8.725,11.416,monthly,yfinance
HUBL.TO,2019-01-30,0.083,9.848,10.114,monthly,yfinance
HUBL.TO,2019-02-27,0.083,10.02,9.94,monthly,yfinance
HUBL.TO,2019-03-28,0.083,9.208,10.816,monthly,yfinance
HUBL.TO,2019-04-29,0.083,10.054,9.907,monthly,yfinance
HUBL.TO,2019-05-30,0.083,9.338,10.667,monthly,yfinance
HUBL.TO,2019-06-27,0.083,9.713,10.254,monthly,yfinance
HUBL.TO,2019-07-30,0.083,10.133,9.829,monthly,yfinance
HUBL.TO,2019-08-29,0.083,9.272,10.742,monthly,yfinance
HUBL.TO,2019-09-27,0.083,10.054,9.906,monthly,yfinance
HUBL.TO,2019-10-30,0.083,10.397,9.579,monthly,yfinance
HUBL.TO,2019-11-28,0.083,10.83,9.197,monthly,yfinance
HUBL.TO,2019-12-30,0.083,11.082,8.987,monthly,yfinance
HUBL.TO,2020-01-30,0.083,10.607,9.39,monthly,yfinance
HUBL.TO,2020-02-27,0.083,9.485,10.501,monthly,yfinance
HUBL.TO,2020-03-30,0.083,6.531,15.249,monthly,yfinance
HUBL.TO,2020-04-29,0.083,7.572,13.154,monthly,yfinance
HUBL.TO,2020-05-28,0.083,7.639,13.038,monthly,yfinance
HUBL.TO,2020-06-29,0.083,7.368,13.517,monthly,yfinance
HUBL.TO,2020-07-30,0.083,7.571,13.156,monthly,yfinance
HUBL.TO,2020-08-28,0.083,7.918,12.579,monthly,yfinance
HUBL.TO,2020-09-29,0.083,7.462,13.347,monthly,yfinance
HUBL.TO,2020-10-29,0.083,7.774,12.812,monthly,yfinance
HUBL.TO,2020-11-27,0.083,9.352,10.65,monthly,yfinance
HUBL.TO,2020-12-30,0.083,9.709,10.258,monthly,yfinance
HUBL.TO,2021-01-28,0.083,10.091,9.87,monthly,yfinance
HUBL.TO,2021-02-25,0.083,11.443,8.704,monthly,yfinance
HUBL.TO,2021-03-30,0.083,11.793,8.446,monthly,yfinance
HUBL.TO,2021-04-29,0.083,12.358,8.06,monthly,yfinance
HUBL.TO,2021-05-28,0.083,12.825,7.766,monthly,yfinance
HUBL.TO,2021-06-29,0.083,12.008,8.294,monthly,yfinance
HUBL.TO,2021-07-29,0.083,12.004,8.297,monthly,yfinance
HUBL.TO,2021-08-30,0.083,12.521,7.955,monthly,yfinance
HUBL.TO,2021-09-28,0.083,12.968,7.68,monthly,yfinance
HUBL.TO,2021-10-28,0.083,13.263,7.509,monthly,yfinance
HUBL.TO,2021-11-29,0.083,12.949,7.692,monthly,yfinance
HUBL.TO,2021-12-30,0.083,12.826,7.766,monthly,yfinance
HUBL.TO,2022-01-28,0.083,12.872,7.738,monthly,yfinance
HUBL.TO,2022-02-25,0.083,12.898,7.722,monthly,yfinance
HUBL.TO,2022-03-30,0.083,12.397,8.034,monthly,yfinance
HUBL.TO,2022-04-28,0.083,11.277,8.832,monthly,yfinance
HUBL.TO,2022-05-30,0.083,11.682,8.526,monthly,yfinance
HUBL.TO,2022-06-29,0.083,10.588,9.407,monthly,yfinance
HUBL.TO,2022-07-28,0.083,10.912,9.128,monthly,yfinance
HUBL.TO,2022-08-30,0.083,10.968,9.081,monthly,yfinance
HUBL.TO,2022-09-28,0.083,10.297,9.673,monthly,yfinance
HUBL.TO,2022-10-28,0.083,11.041,9.021,monthly,yfinance
HUBL.TO,2022-11-29,0.083,11.365,8.763,monthly,yfinance
HUBL.TO,2022-12-29,0.083,10.697,9.311,monthly,yfinance
HUBL.TO,2023-01-30,0.083,11.557,8.618,monthly,yfinance
HUBL.TO,2023-02-27,0.083,11.432,8.713,monthly,yfinance
HUBL.TO,2023-03-30,0.083,8.66,11.501,monthly,yfinance
HUBL.TO,2023-04-27,0.083,8.672,11.486,monthly,yfinance
HUBL.TO,2023-05-30,0.083,8.437,11.805,monthly,yfinance
HUBL.TO,2023-06-29,0.083,8.589,11.596,monthly,yfinance
HUBL.TO,2023-07-28,0.083,9.439,10.552,monthly,yfinance
HUBL.TO,2023-08-30,0.083,8.655,11.508,monthly,yfinance
HUBL.TO,2023-09-28,0.083,8.346,11.934,monthly,yfinance
HUBL.TO,2023-10-30,0.083,7.865,12.663,monthly,yfinance
HUBL.TO,2023-11-29,0.083,8.821,11.291,monthly,yfinance
HUBL.TO,2023-12-28,0.083,9.836,10.126,monthly,yfinance
HUBL.TO,2024-01-30,0.083,10.049,9.911,monthly,yfinance
HUBL.TO,2024-02-28,0.083,9.911,10.049,monthly,yfinance
HUBL.TO,2024-03-27,0.083,10.64,9.361,monthly,yfinance
HUBL.TO,2024-04-29,0.083,10.669,9.335,monthly,yfinance
HUBL.TO,2024-05-31,0.083,10.798,9.224,monthly,yfinance
HUBL.TO,2024-06-28,0.083,10.87,9.163,monthly,yfinance
HUBL.TO,2024-07-31,0.09,11.893,9.081,monthly,yfinance
HUBL.TO,2024-08-30,0.09,11.939,9.046,monthly,yfinance
HUBL.TO,2024-09-27,0.09,11.727,9.21,monthly,yfinance
HUBL.TO,2024-10-31,0.09,12.32,8.766,monthly,yfinance
HUBL.TO,2024-11-29,0.09,13.834,7.807,monthly,yfinance
HUBL.TO,2024-12-31,0.1,12.781,9.389,monthly,yfinance
HUBL.TO,2025-01-31,0.1,13.634,8.802,monthly,yfinance
HUBL.TO,2025-02-28,0.1,13.205,9.087,monthly,yfinance
HUBL.TO,2025-03-31,0.1,11.956,10.037,monthly,yfinance
HUBL.TO,2025-04-30,0.1,11.422,10.506,monthly,yfinance
HUBL.TO,2025-05-30,0.1,12.067,9.944,monthly,yfinance
HUBL.TO,2025-06-30,0.1,13.073,9.18,monthly,yfinance
HUBL.TO,2025-07-31,0.1,13.29,9.029,monthly,yfinance
HUTE.TO,2022-11-29,0.085,8.125,12.554,monthly,yfinance
HUTE.TO,2022-12-29,0.085,8.084,12.618,monthly,yfinance
HUTE.TO,2023-01-30,0.085,8.287,12.309,monthly,yfinance
HUTE.TO,2023-02-27,0.085,8.275,12.327,monthly,yfinance
HUTE.TO,2023-03-30,0.085,8.451,12.07,monthly,yfinance
HUTE.TO,2023-04-27,0.085,8.754,11.652,monthly,yfinance
HUTE.TO,2023-05-30,0.085,8.187,12.459,monthly,yfinance
HUTE.TO,2023-06-29,0.085,8.111,12.575,monthly,yfinance
HUTE.TO,2023-07-28,0.085,8.107,12.582,monthly,yfinance
HUTE.TO,2023-08-30,0.085,7.997,12.755,monthly,yfinance
HUTE.TO,2023-09-28,0.085,7.599,13.423,monthly,yfinance
HUTE.TO,2023-10-30,0.085,7.513,13.577,monthly,yfinance
HUTE.TO,2023-11-29,0.085,8.094,12.602,monthly,yfinance
HUTE.TO,2023-12-28,0.085,8.166,12.491,monthly,yfinance
HUTE.TO,2024-01-30,0.085,8.075,12.631,monthly,yfinance
HUTE.TO,2024-02-28,0.085,7.925,12.87,monthly,yfinance
HUTE.TO,2024-03-27,0.085,8.19,12.454,monthly,yfinance
HUTE.TO,2024-04-29,0.085,8.37,12.186,monthly,yfinance
HUTE.TO,2024-05-31,0.085,8.711,11.71,monthly,yfinance
HUTE.TO,2024-06-28,0.085,8.528,11.96,monthly,yfinance
HUTE.TO,2024-07-31,0.088,9.074,11.637,monthly,yfinance
HUTE.TO,2024-08-30,0.088,9.427,11.202,monthly,yfinance
HUTE.TO,2024-09-27,0.088,9.736,10.846,monthly,yfinance
HUTE.TO,2024-10-31,0.088,9.743,10.838,monthly,yfinance
HUTE.TO,2024-11-29,0.088,10.253,10.299,monthly,yfinance
HUTE.TO,2024-12-31,0.088,9.577,11.026,monthly,yfinance
HUTE.TO,2025-01-31,0.088,9.688,10.9,monthly,yfinance
HUTE.TO,2025-02-28,0.088,10.278,10.274,monthly,yfinance
HUTE.TO,2025-03-31,0.088,10.564,9.996,monthly,yfinance
HUTE.TO,2025-04-30,0.088,10.592,9.97,monthly,yfinance
HUTE.TO,2025-05-30,0.088,10.805,9.773,monthly,yfinance
HUTE.TO,2025-06-30,0.088,10.794,9.783,monthly,yfinance
HUTE.TO,2025-07-31,0.088,11.01,9.591,monthly,yfinance
HUTS.TO,2022-09-28,0.079,11.998,7.901,monthly,yfinance
HUTS.TO,2022-10-28,0.079,11.77,8.054,monthly,yfinance
HUTS.TO,2022-11-29,0.079,11.998,7.901,monthly,yfinance
HUTS.TO,2022-12-29,0.079,11.25,8.426,monthly,yfinance
HUTS.TO,2023-01-30,0.079,11.886,7.976,monthly,yfinance
HUTS.TO,2023-02-27,0.079,11.428,8.295,monthly,yfinance
HUTS.TO,2023-03-30,0.079,11.77,8.054,monthly,yfinance
HUTS.TO,2023-04-27,0.079,12.282,7.718,monthly,yfinance
HUTS.TO,2023-05-30,0.079,11.529,8.223,monthly,yfinance
HUTS.TO,2023-06-29,0.079,11.188,8.473,monthly,yfinance
HUTS.TO,2023-07-28,0.079,10.837,8.748,monthly,yfinance
HUTS.TO,2023-08-30,0.079,10.535,8.999,monthly,yfinance
HUTS.TO,2023-09-28,0.079,9.65,9.823,monthly,yfinance
HUTS.TO,2023-10-30,0.079,9.38,10.106,monthly,yfinance
HUTS.TO,2023-11-29,0.079,10.231,9.266,monthly,yfinance
HUTS.TO,2023-12-28,0.079,10.743,8.824,monthly,yfinance
HUTS.TO,2024-01-30,0.079,11.0,8.618,monthly,yfinance
HUTS.TO,2024-02-28,0.076,10.504,8.683,monthly,yfinance
HUTS.TO,2024-03-27,0.076,10.564,8.633,monthly,yfinance
HUTS.TO,2024-04-29,0.076,10.206,8.936,monthly,yfinance
HUTS.TO,2024-05-31,0.076,10.908,8.361,monthly,yfinance
HUTS.TO,2024-06-28,0.076,10.508,8.679,monthly,yfinance
HUTS.TO,2024-07-31,0.076,11.496,7.933,monthly,yfinance
HUTS.TO,2024-08-30,0.076,11.903,7.662,monthly,yfinance
HUTS.TO,2024-09-27,0.076,12.499,7.297,monthly,yfinance
HUTS.TO,2024-10-31,0.076,12.368,7.374,monthly,yfinance
HUTS.TO,2024-11-29,0.076,12.634,7.218,monthly,yfinance
HUTS.TO,2024-12-31,0.076,11.792,7.734,monthly,yfinance
HUTS.TO,2025-01-31,0.076,11.932,7.644,monthly,yfinance
HUTS.TO,2025-02-28,0.076,12.257,7.441,monthly,yfinance
HUTS.TO,2025-03-31,0.076,12.559,7.262,monthly,yfinance
HUTS.TO,2025-04-30,0.076,12.512,7.289,monthly,yfinance
HUTS.TO,2025-05-30,0.076,12.646,7.212,monthly,yfinance
HUTS.TO,2025-06-30,0.074,12.779,6.949,monthly,yfinance
HUTS.TO,2025-07-31,0.074,13.35,6.652,monthly,yfinance
HYLD.TO,2022-03-30,0.138,11.159,14.841,monthly,yfinance
HYLD.TO,2022-04-28,0.14,10.342,16.244,monthly,yfinance
HYLD.TO,2022-05-30,0.14,9.894,16.979,monthly,yfinance
HYLD.TO,2022-06-29,0.14,8.993,18.681,monthly,yfinance
HYLD.TO,2022-07-28,0.14,9.311,18.044,monthly,yfinance
HYLD.TO,2022-08-30,0.14,8.703,19.304,monthly,yfinance
HYLD.TO,2022-09-28,0.14,8.016,20.957,monthly,yfinance
HYLD.TO,2022-10-28,0.14,8.367,20.079,monthly,yfinance
HYLD.TO,2022-11-29,0.14,8.593,19.552,monthly,yfinance
HYLD.TO,2022-12-29,0.14,8.515,19.729,monthly,yfinance
HYLD.TO,2023-01-30,0.14,8.876,18.927,monthly,yfinance
HYLD.TO,2023-02-27,0.14,8.602,19.529,monthly,yfinance
HYLD.TO,2023-03-30,0.14,8.947,18.777,monthly,yfinance
HYLD.TO,2023-04-27,0.12,9.196,15.66,monthly,yfinance
HYLD.TO,2023-05-30,0.12,9.315,15.458,monthly,yfinance
HYLD.TO,2023-06-29,0.12,9.507,15.147,monthly,yfinance
HYLD.TO,2023-07-28,0.12,9.854,14.613,monthly,yfinance
HYLD.TO,2023-08-30,0.12,9.675,14.883,monthly,yfinance
HYLD.TO,2023-09-28,0.12,9.267,15.538,monthly,yfinance
HYLD.TO,2023-10-30,0.12,9.022,15.96,monthly,yfinance
HYLD.TO,2023-11-29,0.12,9.737,14.789,monthly,yfinance
HYLD.TO,2023-12-28,0.121,10.167,14.281,monthly,yfinance
HYLD.TO,2024-01-30,0.121,10.454,13.889,monthly,yfinance
HYLD.TO,2024-02-28,0.131,10.785,14.575,monthly,yfinance
HYLD.TO,2024-03-27,0.131,11.213,14.02,monthly,yfinance
HYLD.TO,2024-04-29,0.138,10.976,15.087,monthly,yfinance
HYLD.TO,2024-05-31,0.143,11.286,15.204,monthly,yfinance
HYLD.TO,2024-06-28,0.143,11.767,14.583,monthly,yfinance
HYLD.TO,2024-07-31,0.143,11.977,14.328,monthly,yfinance
HYLD.TO,2024-08-30,0.143,12.201,14.064,monthly,yfinance
HYLD.TO,2024-09-27,0.143,12.488,13.741,monthly,yfinance
HYLD.TO,2024-10-31,0.143,12.335,13.912,monthly,yfinance
HYLD.TO,2024-11-29,0.143,13.11,13.09,monthly,yfinance
HYLD.TO,2024-12-31,0.143,12.718,13.493,monthly,yfinance
HYLD.TO,2025-01-31,0.143,13.276,12.926,monthly,yfinance
HYLD.TO,2025-02-28,0.145,12.782,13.612,monthly,yfinance
HYLD.TO,2025-03-31,0.145,12.055,14.434,monthly,yfinance
HYLD.TO,2025-04-30,0.145,11.873,14.655,monthly,yfinance
HYLD.TO,2025-05-30,0.145,12.716,13.684,monthly,yfinance
HYLD.TO,2025-06-30,0.145,13.417,12.969,monthly,yfinance
HYLD.TO,2025-07-31,0.147,13.67,12.904,monthly,yfinance
IS.TO,2024-05-09,0.125,12.829,11.692,monthly,yfinance
IS.TO,2024-05-31,0.125,11.048,13.577,semi-monthly,yfinance
IS.TO,2024-06-28,0.125,11.66,12.864,monthly,yfinance
IS.TO,2024-07-31,0.125,12.528,11.973,monthly,yfinance
IS.TO,2024-08-30,0.125,12.802,11.717,monthly,yfinance
IS.TO,2024-09-27,0.125,13.854,10.827,monthly,yfinance
IS.TO,2024-10-31,0.14,14.008,11.993,monthly,yfinance
IS.TO,2024-11-29,0.14,14.035,11.97,monthly,yfinance
IS.TO,2024-12-31,0.14,13.944,12.049,monthly,yfinance
IS.TO,2025-01-31,0.14,13.793,12.18,monthly,yfinance
IS.TO,2025-02-28,0.14,13.548,12.4,monthly,yfinance
IS.TO,2025-03-31,0.14,14.112,11.905,monthly,yfinance
IS.TO,2025-04-30,0.14,13.581,12.371,monthly,yfinance
IS.TO,2025-05-30,0.14,14.516,11.573,monthly,yfinance
IS.TO,2025-06-30,0.14,15.117,11.114,monthly,yfinance
IS.TO,2025-07-31,0.14,15.85,10.599,monthly,yfinance
LBS.TO,2006-10-27,0.048,1.411,40.833,monthly,yfinance
LBS.TO,2006-11-28,0.1,1.444,83.101,monthly,yfinance
LBS.TO,2006-12-27,0.1,1.455,82.501,monthly,yfinance
LBS.TO,2007-01-29,0.1,1.469,81.694,monthly,yfinance
LBS.TO,2007-02-26,0.1,1.472,81.528,monthly,yfinance
LBS.TO,2007-03-28,0.1,1.405,85.386,monthly,yfinance
LBS.TO,2007-04-26,0.1,1.455,82.497,monthly,yfinance
LBS.TO,2007-05-29,0.1,1.474,81.39,monthly,yfinance
LBS.TO,2007-06-27,0.1,1.395,85.999,monthly,yfinance
LBS.TO,2007-07-27,0.1,1.418,84.598,monthly,yfinance
LBS.TO,2007-08-29,0.1,1.404,85.448,monthly,yfinance
LBS.TO,2007-09-26,0.1,1.418,84.653,monthly,yfinance
LBS.TO,2007-10-29,0.1,1.424,84.285,monthly,yfinance
LBS.TO,2007-11-28,0.1,1.397,85.872,monthly,yfinance
LBS.TO,2007-12-27,0.1,1.237,97.007,monthly,yfinance
LBS.TO,2008-01-29,0.1,1.195,100.397,monthly,yfinance
LBS.TO,2008-02-27,0.1,1.264,94.92,monthly,yfinance
LBS.TO,2008-03-27,0.1,1.206,99.529,monthly,yfinance
LBS.TO,2008-04-28,0.1,1.292,92.87,monthly,yfinance
LBS.TO,2008-05-28,0.1,1.277,93.965,monthly,yfinance
LBS.TO,2008-06-26,0.1,1.242,96.637,monthly,yfinance
LBS.TO,2008-07-29,0.1,1.12,107.097,monthly,yfinance
LBS.TO,2008-08-27,0.1,1.133,105.907,monthly,yfinance
LBS.TO,2008-09-26,0.1,1.167,102.832,monthly,yfinance
LBS.TO,2008-10-29,0.1,0.869,138.122,monthly,yfinance
LBS.TO,2008-11-26,0.1,0.551,217.668,monthly,yfinance
LBS.TO,2009-05-27,0.1,0.701,171.17,semi-annual,yfinance
LBS.TO,2009-06-26,0.1,0.849,141.394,monthly,yfinance
LBS.TO,2009-07-29,0.1,0.952,126.069,monthly,yfinance
LBS.TO,2009-08-27,0.1,1.097,109.418,monthly,yfinance
LBS.TO,2009-09-28,0.1,1.093,109.757,monthly,yfinance
LBS.TO,2009-10-28,0.1,1.004,119.568,monthly,yfinance
LBS.TO,2009-11-26,0.1,1.074,111.758,monthly,yfinance
LBS.TO,2009-12-29,0.1,1.09,110.136,monthly,yfinance
LBS.TO,2010-01-27,0.1,1.162,103.311,monthly,yfinance
LBS.TO,2010-02-24,0.1,1.208,99.325,monthly,yfinance
LBS.TO,2010-03-29,0.1,1.329,90.32,monthly,yfinance
LBS.TO,2010-04-28,0.1,1.361,88.154,monthly,yfinance
LBS.TO,2010-05-27,0.1,1.226,97.91,monthly,yfinance
LBS.TO,2010-06-28,0.1,1.234,97.23,monthly,yfinance
LBS.TO,2010-07-28,0.1,1.086,110.534,monthly,yfinance
LBS.TO,2010-08-27,0.1,1.034,116.092,monthly,yfinance
LBS.TO,2010-09-28,0.1,1.203,99.716,monthly,yfinance
LBS.TO,2010-10-27,0.1,1.279,93.816,monthly,yfinance
LBS.TO,2010-11-26,0.1,1.316,91.203,monthly,yfinance
LBS.TO,2010-12-29,0.1,1.376,87.232,monthly,yfinance
LBS.TO,2011-01-27,0.1,1.43,83.932,monthly,yfinance
LBS.TO,2011-02-24,0.1,1.492,80.447,monthly,yfinance
LBS.TO,2011-03-29,0.1,1.364,87.967,monthly,yfinance
LBS.TO,2011-04-27,0.1,1.425,84.226,monthly,yfinance
LBS.TO,2011-05-27,0.1,1.475,81.352,monthly,yfinance
LBS.TO,2011-06-28,0.1,1.442,83.225,monthly,yfinance
LBS.TO,2011-07-27,0.1,1.409,85.14,monthly,yfinance
LBS.TO,2011-08-29,0.1,1.244,96.454,monthly,yfinance
LBS.TO,2011-09-28,0.1,1.121,107.051,monthly,yfinance
LBS.TO,2011-10-27,0.1,1.214,98.826,monthly,yfinance
LBS.TO,2012-01-27,0.1,1.082,110.915,quarterly,yfinance
LBS.TO,2012-02-27,0.1,1.179,101.773,monthly,yfinance
LBS.TO,2012-03-28,0.1,1.363,88.048,monthly,yfinance
LBS.TO,2012-04-26,0.1,1.313,91.37,monthly,yfinance
LBS.TO,2012-08-29,0.1,1.125,106.677,quarterly,yfinance
LBS.TO,2012-09-26,0.1,1.227,97.798,monthly,yfinance
LBS.TO,2012-10-29,0.1,1.231,97.496,monthly,yfinance
LBS.TO,2012-11-28,0.1,1.25,96.007,monthly,yfinance
LBS.TO,2012-12-27,0.1,1.29,93.004,monthly,yfinance
LBS.TO,2013-01-29,0.1,1.457,82.358,monthly,yfinance
LBS.TO,2013-02-26,0.1,1.52,78.943,monthly,yfinance
LBS.TO,2013-03-26,0.1,1.504,79.781,monthly,yfinance
LBS.TO,2013-04-26,0.1,1.419,84.576,monthly,yfinance
LBS.TO,2013-05-29,0.1,1.554,77.233,monthly,yfinance
LBS.TO,2013-06-26,0.1,1.516,79.135,monthly,yfinance
LBS.TO,2013-07-29,0.1,1.74,68.978,monthly,yfinance
LBS.TO,2013-08-28,0.1,1.817,66.053,monthly,yfinance
LBS.TO,2013-09-26,0.1,1.981,60.586,monthly,yfinance
LBS.TO,2013-10-29,0.1,2.064,58.141,monthly,yfinance
LBS.TO,2013-11-27,0.1,2.271,52.829,monthly,yfinance
LBS.TO,2013-12-27,0.1,2.276,52.726,monthly,yfinance
LBS.TO,2014-01-29,0.1,2.222,54.017,monthly,yfinance
LBS.TO,2014-02-26,0.1,2.328,51.545,monthly,yfinance
LBS.TO,2014-03-27,0.1,2.346,51.144,monthly,yfinance
LBS.TO,2014-04-28,0.1,2.344,51.193,monthly,yfinance
LBS.TO,2014-05-28,0.1,2.403,49.944,monthly,yfinance
LBS.TO,2014-06-26,0.1,2.476,48.465,monthly,yfinance
LBS.TO,2014-07-29,0.1,10.53,11.396,monthly,yfinance
LBS.TO,2014-08-27,0.1,2.632,45.592,monthly,yfinance
LBS.TO,2014-09-26,0.1,2.662,45.087,monthly,yfinance
LBS.TO,2014-10-29,0.1,2.553,46.996,monthly,yfinance
LBS.TO,2014-11-26,0.1,2.67,44.949,monthly,yfinance
LBS.TO,2014-12-29,0.1,2.532,47.385,monthly,yfinance
LBS.TO,2015-01-28,0.1,2.411,49.771,monthly,yfinance
LBS.TO,2015-02-25,0.1,2.554,46.977,monthly,yfinance
LBS.TO,2015-03-27,0.1,2.461,48.755,monthly,yfinance
LBS.TO,2015-04-28,0.1,2.527,47.494,monthly,yfinance
LBS.TO,2015-05-27,0.1,2.593,46.287,monthly,yfinance
LBS.TO,2015-06-26,0.1,2.552,47.014,monthly,yfinance
LBS.TO,2015-07-29,0.1,2.472,48.538,monthly,yfinance
LBS.TO,2015-08-27,0.1,2.391,50.181,monthly,yfinance
LBS.TO,2015-09-28,0.1,2.231,53.787,monthly,yfinance
LBS.TO,2015-10-28,0.1,2.462,48.737,monthly,yfinance
LBS.TO,2015-11-26,0.1,2.445,49.078,monthly,yfinance
LBS.TO,2015-12-29,0.1,2.345,51.164,monthly,yfinance
LBS.TO,2016-01-27,0.1,1.878,63.881,monthly,yfinance
LBS.TO,2016-02-25,0.1,1.885,63.66,monthly,yfinance
LBS.TO,2016-03-29,0.1,2.349,51.096,monthly,yfinance
LBS.TO,2016-04-27,0.1,2.499,48.021,monthly,yfinance
LBS.TO,2016-05-27,0.1,2.496,48.078,monthly,yfinance
LBS.TO,2016-06-28,0.1,2.377,50.486,monthly,yfinance
LBS.TO,2016-07-27,0.1,2.499,48.023,monthly,yfinance
LBS.TO,2016-08-29,0.1,2.54,47.235,monthly,yfinance
LBS.TO,2016-09-28,0.1,2.563,46.811,monthly,yfinance
LBS.TO,2016-10-27,0.1,2.762,43.453,monthly,yfinance
LBS.TO,2016-11-28,0.1,3.067,39.131,monthly,yfinance
LBS.TO,2016-12-28,0.1,3.306,36.3,monthly,yfinance
LBS.TO,2017-01-27,0.1,3.379,35.512,monthly,yfinance
LBS.TO,2017-02-24,0.1,3.456,34.721,monthly,yfinance
LBS.TO,2017-03-29,0.1,3.439,34.895,monthly,yfinance
LBS.TO,2017-04-26,0.1,3.487,34.413,monthly,yfinance
LBS.TO,2017-05-29,0.1,3.299,36.374,monthly,yfinance
LBS.TO,2017-06-28,0.1,3.476,34.521,monthly,yfinance
LBS.TO,2017-07-27,0.1,3.583,33.495,monthly,yfinance
LBS.TO,2017-08-29,0.1,3.532,33.974,monthly,yfinance
LBS.TO,2017-09-28,0.1,3.619,33.154,monthly,yfinance
LBS.TO,2017-10-30,0.1,3.693,32.496,monthly,yfinance
LBS.TO,2017-11-29,0.1,3.737,32.107,monthly,yfinance
LBS.TO,2017-12-28,0.1,3.768,31.85,monthly,yfinance
LBS.TO,2018-01-30,0.1,3.847,31.193,monthly,yfinance
LBS.TO,2018-02-27,0.1,3.912,30.676,monthly,yfinance
LBS.TO,2018-03-28,0.1,3.82,31.415,monthly,yfinance
LBS.TO,2018-04-27,0.1,3.883,30.906,monthly,yfinance
LBS.TO,2018-05-30,0.1,3.906,30.718,monthly,yfinance
LBS.TO,2018-06-28,0.1,3.779,31.757,monthly,yfinance
LBS.TO,2018-07-30,0.1,3.888,30.867,monthly,yfinance
LBS.TO,2018-08-30,0.1,3.986,30.106,monthly,yfinance
LBS.TO,2018-09-27,0.1,3.966,30.261,monthly,yfinance
LBS.TO,2018-10-30,0.1,3.259,36.823,monthly,yfinance
LBS.TO,2018-11-29,0.1,3.363,35.68,monthly,yfinance
LBS.TO,2018-12-28,0.1,2.789,43.023,monthly,yfinance
LBS.TO,2019-01-30,0.1,3.53,33.997,monthly,yfinance
LBS.TO,2019-02-27,0.1,3.867,31.03,monthly,yfinance
LBS.TO,2019-03-28,0.1,3.48,34.485,monthly,yfinance
LBS.TO,2019-04-29,0.1,3.732,32.156,monthly,yfinance
LBS.TO,2019-05-30,0.1,3.354,35.781,monthly,yfinance
LBS.TO,2019-06-27,0.1,3.514,34.145,monthly,yfinance
LBS.TO,2019-07-30,0.1,3.654,32.84,monthly,yfinance
LBS.TO,2019-08-29,0.1,3.508,34.209,monthly,yfinance
LBS.TO,2019-09-27,0.1,3.839,31.259,monthly,yfinance
LBS.TO,2019-10-30,0.1,3.878,30.943,monthly,yfinance
LBS.TO,2019-11-28,0.1,4.05,29.629,monthly,yfinance
LBS.TO,2019-12-30,0.1,4.026,29.81,monthly,yfinance
LBS.TO,2020-01-30,0.1,4.207,28.527,monthly,yfinance
LBS.TO,2020-02-27,0.1,3.731,32.162,monthly,yfinance
